concept_path;concept_cd;name_char;concept_blob;update_date;download_date;import_date;sourcesystem_cd;upload_id
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\00024008456\;NDC:00024008456;NDC:00024008456;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\00280008401\;NDC:00280008401;NDC:00280008401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\00280008402\;NDC:00280008402;NDC:00280008402;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\213378\;RXNORM:213378;Retired CUI:213378;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\54569377702\;NDC:54569377702;NDC:54569377702;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\54569377705\;NDC:54569377705;NDC:54569377705;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1116760\54868395300\;NDC:54868395300;NDC:54868395300;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117353\;RXNORM:1117353;Chloroquine Sulfate 200 Mg Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117353\249663\;RXNORM:249663;Retired RxCUI:249663;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\;RXNORM:1117531;Chloroquine Phosphate 250 Mg Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279000\;NDC:00115279000;NDC:00115279000;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279001\;NDC:00115279001;NDC:00115279001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279002\;NDC:00115279002;NDC:00115279002;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279003\;NDC:00115279003;NDC:00115279003;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279004\;NDC:00115279004;NDC:00115279004;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115279006\;NDC:00115279006;NDC:00115279006;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115705601\;NDC:00115705601;NDC:00115705601;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00115705606\;NDC:00115705606;NDC:00115705606;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00143119501\;NDC:00143119501;NDC:00143119501;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00143119505\;NDC:00143119505;NDC:00143119505;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00143119510\;NDC:00143119510;NDC:00143119510;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00143119525\;NDC:00143119525;NDC:00143119525;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00143119550\;NDC:00143119550;NDC:00143119550;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00182046901\;NDC:00182046901;NDC:00182046901;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00223069101\;NDC:00223069101;NDC:00223069101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00223069102\;NDC:00223069102;NDC:00223069102;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041510\;NDC:00247041510;NDC:00247041510;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041512\;NDC:00247041512;NDC:00247041512;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041515\;NDC:00247041515;NDC:00247041515;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041516\;NDC:00247041516;NDC:00247041516;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041518\;NDC:00247041518;NDC:00247041518;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041520\;NDC:00247041520;NDC:00247041520;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00247041522\;NDC:00247041522;NDC:00247041522;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00332216009\;NDC:00332216009;NDC:00332216009;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00332216015\;NDC:00332216015;NDC:00332216015;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00364047001\;NDC:00364047001;NDC:00364047001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00440725314\;NDC:00440725314;NDC:00440725314;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00591554801\;NDC:00591554801;NDC:00591554801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00591554803\;NDC:00591554803;NDC:00591554803;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00591554804\;NDC:00591554804;NDC:00591554804;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00677101101\;NDC:00677101101;NDC:00677101101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00719120710\;NDC:00719120710;NDC:00719120710;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00719120713\;NDC:00719120713;NDC:00719120713;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00781110001\;NDC:00781110001;NDC:00781110001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00814164114\;NDC:00814164114;NDC:00814164114;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00814164130\;NDC:00814164130;NDC:00814164130;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\00839114206\;NDC:00839114206;NDC:00839114206;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\197474\;RXNORM:197474;Retired RxCUI:197474;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\23490527205\;NDC:23490527205;NDC:23490527205;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\43567054612\;NDC:43567054612;NDC:43567054612;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\51432007703\;NDC:51432007703;NDC:51432007703;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\54868318500\;NDC:54868318500;NDC:54868318500;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\55045160607\;NDC:55045160607;NDC:55045160607;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\60429007650\;NDC:60429007650;NDC:60429007650;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\63304046003\;NDC:63304046003;NDC:63304046003;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\63304046010\;NDC:63304046010;NDC:63304046010;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\63304046050\;NDC:63304046050;NDC:63304046050;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\63629537301\;NDC:63629537301;NDC:63629537301;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\64980017701\;NDC:64980017701;NDC:64980017701;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\64980017705\;NDC:64980017705;NDC:64980017705;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\64980017710\;NDC:64980017710;NDC:64980017710;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\371407\1117531\64980017750\;NDC:64980017750;NDC:64980017750;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\;RXNORM:756408;Chloroquine Oral Solution;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117346\;RXNORM:1117346;Chloroquine Phosphate 16 Mg/Ml Oral Solution;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117346\226388\;RXNORM:226388;Retired RxCUI:226388;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117346\250175\;RXNORM:250175;Retired RxCUI:250175;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117346\755624\;RXNORM:755624;Retired RxCUI:755624;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117346\755625\;RXNORM:755625;Retired RxCUI:755625;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117351\;RXNORM:1117351;Chloroquine Sulfate 13.6 Mg/Ml Oral Solution;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117351\226388\;RXNORM:226388;Retired RxCUI:226388;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117351\250175\;RXNORM:250175;Retired RxCUI:250175;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117351\755624\;RXNORM:755624;Retired RxCUI:755624;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA01\2923\756408\1117351\755625\;RXNORM:755625;Retired RxCUI:755625;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\;ATC:P01BA01;Hydroxychloroquine (ATC:P01BA02);NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\;RXNORM:5521;Hydroxychloroquine;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\;RXNORM:370656;Hydroxychloroquine Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\;RXNORM:979092;Hydroxychloroquine Sulfate 200 Mg Oral Tablet;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00024156104\;NDC:00024156104;NDC:00024156104;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00024156210\;NDC:00024156210;NDC:00024156210;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00024156214\;NDC:00024156214;NDC:00024156214;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00093977401\;NDC:00093977401;NDC:00093977401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00093977405\;NDC:00093977405;NDC:00093977405;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00143212801\;NDC:00143212801;NDC:00143212801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00179185670\;NDC:00179185670;NDC:00179185670;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00179185671\;NDC:00179185671;NDC:00179185671;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00179185672\;NDC:00179185672;NDC:00179185672;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00182260901\;NDC:00182260901;NDC:00182260901;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00247222000\;NDC:00247222000;NDC:00247222000;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00247222030\;NDC:00247222030;NDC:00247222030;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00339529111\;NDC:00339529111;NDC:00339529111;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00364262701\;NDC:00364262701;NDC:00364262701;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00378037301\;NDC:00378037301;NDC:00378037301;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00378037305\;NDC:00378037305;NDC:00378037305;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00378037399\;NDC:00378037399;NDC:00378037399;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00406209601\;NDC:00406209601;NDC:00406209601;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00406209605\;NDC:00406209605;NDC:00406209605;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00440761560\;NDC:00440761560;NDC:00440761560;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716100\;NDC:00490716100;NDC:00490716100;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716101\;NDC:00490716101;NDC:00490716101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716102\;NDC:00490716102;NDC:00490716102;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716103\;NDC:00490716103;NDC:00490716103;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716104\;NDC:00490716104;NDC:00490716104;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716105\;NDC:00490716105;NDC:00490716105;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716106\;NDC:00490716106;NDC:00490716106;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
